FID,PermitNo,FeatCLS,Contact,Source,National_I,Type_Flag,Shape_Leng,Shape_Area,Calc_Acres,QUAD_DESC,MINE_STATU,PER_NAME,REGION_DES,PERM_ACT,ACT_INAC,DATE_ISS,PER_TYPE,ORIG_PERM
1661,0365034,SF,KY Division of Mine Permits,KGS Project,KY0365034,INACT,13659.63299,756147.4053,17.35875586,MCDOWELL,RC,NEWSOME COALS INC,PRESTONSBURG,  AM      11/30/1981  RV      09/16/1981  RV      11/12/1979,Released,1979-11-12,INTERIM,0365034
1662,0365041,SF,KY Division of Mine Permits,KGS Project,KY0365041,INACT,22552.93414,462258.9742,10.61200583,MCDOWELL,RC,KENTUCKY COAL CO,PRESTONSBURG,  NW      08/29/1979,Released,1979-08-29,INTERIM,0365041
1663,0365045,SF,KY Division of Mine Permits,KGS Project,KY0365045,INACT,15122.97972,298798.2099,6.859463037,MCDOWELL,RC,TRAM COAL COMPANY INC,PRESTONSBURG,  RV      09/12/1979,Released,1979-09-12,INTERIM,0365045
1664,0365153,SF,KY Division of Mine Permits,KGS Project,KY0365153,INACT,11952.79766,263844.0209,6.057025272,WHEELWRIGHT,RC,BAILEY MINING COMPANY INCORPORATED,PRESTONSBURG,  NW      01/05/1982,Released,1982-01-05,INTERIM,0365153
1665,0365177,SF,KY Division of Mine Permits,KGS Project,KY0365177,INACT,16311.11328,330132.0614,7.578789287,HAROLD,RC,MAPLE RIDGE MINING CORPORATION,PRESTONSBURG,  NW      03/31/1982,Released,1982-03-31,INTERIM,0365177
1666,0365225,SF,KY Division of Mine Permits,KGS Project,KY0365225,INACT,3523.401661,426259.1792,9.785564261,LANCER,RC,TRIPLE ELKHORN MINING CO,PRESTONSBURG,  NW      07/13/1982,Released,1982-07-13,INTERIM,0365225
1667,0770031,SF,KY Division of Mine Permits,KGS Project,KY0770031,INACT,78065.80531,4940693.202,113.4227089,DAVID,RC,WOLVERINE MINING CORP,PRESTONSBURG,  RV      05/05/1987  AM      01/21/1982  AM      07/09/1981,Released,1979-05-11,INTERIM,0770031
1668,0770057,SF,KY Division of Mine Permits,KGS Project,KY0770057,INACT,15735.71848,1383067.203,31.75085406,IVYTON,RC,BLANTON BROTHERS MINING INC,PRESTONSBURG,  RV      07/14/1982  NW      05/07/1980,Released,1980-05-07,INTERIM,0770057
1669,0985314,SF,KY Division of Mine Permits,KGS Project,KY0985314,INACT,89645.94034,8271166.718,189.8798604,MCDOWELL,FF,ROBINSON CREEK COAL CORP,PIKEVILLE,  NW      08/19/1981,Released,1981-08-19,INTERIM,0985314
1670,2360260,SF,KY Division of Mine Permits,KGS Project,KY2360260,INACT,138496.3214,13074820.3,300.1565726,LANCER,RC,PAULA COAL CO,PRESTONSBURG,  RV      04/10/1987  RV      12/16/1986  RN      01/25/1978,Released,1978-01-25,INTERIM,2360260
1671,2365016,SF,KY Division of Mine Permits,KGS Project,KY2365016,INACT,7577.377225,225493.292,5.176613683,MCDOWELL,RC,MITCH COAL CO,PRESTONSBURG,  RV      12/21/1982  NW      06/12/1979,Released,1979-06-12,INTERIM,2365016
1672,2365018,SF,KY Division of Mine Permits,KGS Project,KY2365018,INACT,4803.051878,109758.4921,2.519708267,HAROLD,RC,LITTLE ELKHORN COAL CO,PRESTONSBURG,  NW      08/16/1979,Released,1979-08-16,INTERIM,2365018
1673,2365023,SF,KY Division of Mine Permits,KGS Project,KY2365023,INACT,2082.099933,163334.1723,3.749636645,MCDOWELL,RC,DOUGLAS COAL CORPORATION,PRESTONSBURG,  NW      06/14/1979,Released,1979-06-14,INTERIM,2365023
1674,2365061,SF,KY Division of Mine Permits,KGS Project,KY2365061,INACT,2123.100567,89352.07037,2.051241285,MCDOWELL,RC,FANNY MONT COAL CO,PRESTONSBURG,  NW      08/21/1979,Released,1979-08-21,INTERIM,2365061
1675,4360044,SF,KY Division of Mine Permits,KGS Project,KY4360044,INACT,42774.15489,13791737.82,316.6147342,HAROLD,RC,LODESTAR ENERGY INC,PRESTONSBURG,  NC      10/14/1997  MA      01/30/1996  NC      07/22/1994,Released,1984-07-24,PERMANENT,0360044
1676,4360077,SF,KY Division of Mine Permits,KGS Project,KY4360077,INACT,28098.73753,933202.1413,21.42337331,HAROLD,RC,TRIPLE ELKHORN MINING CO,PRESTONSBURG,  RV      11/12/1984  NW      08/21/1984,Released,1984-08-21,PERMANENT,4360077
1677,4360102,SF,KY Division of Mine Permits,KGS Project,KY4360102,INACT,48132.74905,13198283.85,302.9909058,LANCER,RC,COAL-MAC INC,PRESTONSBURG,  FR      08/14/1996  AM      12/01/1995  FR      07/10/1995,Released,1984-08-10,PERMANENT,0360102
1678,4365115,SF,KY Division of Mine Permits,KGS Project,KY4365115,INACT,4403.5674,194442.053,4.463775322,MCDOWELL,RC,HOPE MINING/LIGON PREP CO,PRESTONSBURG,  NW      09/14/1984,Released,1984-09-14,PERMANENT,0365115
1679,4365177,SF,KY Division of Mine Permits,KGS Project,KY4365177,INACT,10747.59007,222408.1674,5.105788966,HAROLD,RC,MAPLE RIDGE MINING CORPORATION,PRESTONSBURG,  RV      06/04/1986  NW      07/19/1984,Released,1984-07-19,PERMANENT,0365177
1680,6365065,SF,KY Division of Mine Permits,KGS Project,KY6365065,INACT,3609.505563,323470.8925,7.425869892,LANCER,RC,HITE PREPERATION COMPANY,PRESTONSBURG,  NW      07/30/1984,Released,1984-07-30,PERMANENT,2365065
1681,8360003,SF,KY Division of Mine Permits,KGS Project,KY8360003,INACT,4107.352378,95112.65434,2.183486096,LANCER,FF,CHERYL LYNN MAY,PRESTONSBURG,  NW      10/13/1982,Released,1982-10-13,PERMANENT,8360003
1682,8360013,SF,KY Division of Mine Permits,KGS Project,KY8360013,INACT,31187.6935,8481624.433,194.7113047,MCDOWELL,RC,COAL-MAC INC,PRESTONSBURG,  MI      11/09/1988  RV      01/18/1984  AM      12/15/1983,Released,1983-05-03,PERMANENT,8360013
1683,8360058,SF,KY Division of Mine Permits,KGS Project,KY8360058,INACT,90876.27833,17041573.65,391.2206991,HAROLD,RC,COAL-MAC INC,PRESTONSBURG,  MT      10/25/1991  MI      06/20/1991  MI      07/20/1990,Released,1984-03-28,PERMANENT,8360058
1684,8360070,SF,KY Division of Mine Permits,KGS Project,KY8360070,INACT,24239.14267,1260713.403,28.94199731,MCDOWELL,FF,ROCK RIDGE RESOURCES INC,PRESTONSBURG,  NW      04/17/1984,Released,1984-04-17,PERMANENT,8360070
1685,8360134,SF,KY Division of Mine Permits,KGS Project,KY8360134,INACT,8269.515542,217629.3373,4.996082124,MCDOWELL,FF,JOE HOWELL JR,PRESTONSBURG,  NW      11/22/1984,Released,1984-11-22,PERMANENT,8360134
1686,8360198,SF,KY Division of Mine Permits,KGS Project,KY8360198,INACT,41136.03969,15755548.71,361.6976289,HAROLD,RC,LODESTAR ENERGY INC,PRESTONSBURG,  MA   2  07/25/2001  NC      10/14/1997  MI      08/24/1995,Released,1989-01-26,PERMANENT,8360198
1687,8360200,SF,KY Division of Mine Permits,KGS Project,KY8360200,INACT,45654.31648,7005592.347,160.8262706,HAROLD,RC,LAUREL CREEK COAL CO INC,PRESTONSBURG,  MI      04/18/1996  AM      06/05/1992  MT      05/14/1991,Released,1988-05-31,PERMANENT,8360061
1688,8360201,SF,KY Division of Mine Permits,KGS Project,KY8360201,INACT,74545.45207,11042320.66,253.4968011,HAROLD,RC,COAL-MAC INC,PRESTONSBURG,  MI      08/04/1992  MI      06/07/1991  MT      02/14/1991,Released,1988-07-27,PERMANENT,8360201
1689,8360206,SF,KY Division of Mine Permits,KGS Project,KY8360206,INACT,35297.79078,7150058.138,164.1427488,MCDOWELL,RC,BUCK COAL INC,PRESTONSBURG,  MT      01/08/1993  RN      07/27/1990  AM      07/23/1990,Released,1989-02-08,PERMANENT,8360127
1690,8360229,SF,KY Division of Mine Permits,KGS Project,KY8360229,INACT,71465.63941,24747215.76,568.1179007,MCDOWELL,RC,COAL-MAC INC,PRESTONSBURG,  MA      02/24/1998  MI      06/18/1996  MT      10/20/1995,Released,1992-08-20,PERMANENT,8360229
1691,8360234,SF,KY Division of Mine Permits,KGS Project,KY8360234,INACT,20008.28354,1399361.908,32.12492902,PIKEVILLE,RC,PREMIER ELKHORN COAL COMPANY,PRESTONSBURG,  MI      04/22/1994  SU      11/06/1992,Released,1992-11-06,PERMANENT,8360211
1692,8360236,SF,KY Division of Mine Permits,KGS Project,KY8360236,INACT,47522.56338,4043279,92.82091368,HAROLD,FF,N A L R COAL CORPORATION,PRESTONSBURG,  FR      05/06/1997  FR      12/02/1996  MI      02/01/1996,Released,1993-01-06,PERMANENT,8360236
1693,8360253,SF,KY Division of Mine Permits,KYDMP,KY8360253,INACT,65292.23681,7822456.244,179.5788853,MCDOWELL,FF,N A L R COAL CORPORATION,PRESTONSBURG,  FR      04/22/1998  MI      12/17/1997  FR      07/25/1997,Released,1995-08-10,PERMANENT,8360253
1694,8360261,SF,KY Division of Mine Permits,KGS Project,KY8360261,INACT,75297.91758,48388667.65,1110.850956,PRESTONSBURG,VF,LODESTAR ENERGY INC,PRESTONSBURG,  MI   8  01/23/2003  MI   7  06/14/2001  MT   2  12/19/2000,Released,1995-11-10,PERMANENT,8360227
1695,8360290,SF,KY Division of Mine Permits,KYDMP,KY8360290,INACT,6705.951038,266778.9802,6.124402668,HAROLD,RC,MAPLE RIDGE MINING CORPORATION,PRESTONSBURG,  NW   1  10/29/2001,Released,2001-10-29,PERMANENT,8360290
1696,8360403,SF,KY Division of Mine Permits,KYDMP,KY8360403,INACT,116539.8351,27912618.91,640.785558,WHEELWRIGHT,RC,LAUREL MOUNTAIN RESOURCES LLC,PIKEVILLE,  SU   3  07/06/2011,Released,2011-07-06,PERMANENT,8360294
1697,8360455,SF,KY Division of Mine Permits,KYDMP,KY8360455,INACT,40006.90288,10875113.27,249.6582477,MCDOWELL,RC,LIBERTY MANAGEMENT LLC,PIKEVILLE,  MI   8  09/04/2019  MI   6  08/27/2018  MT   3  05/31/2017,Released,2015-11-05,PERMANENT,8360295
1698,8360459,SF,KY Division of Mine Permits,KYDMP,KY8360459,INACT,204885.6925,35492550.96,814.7968539,MCDOWELL,RC,LIBERTY MANAGEMENT LLC,PIKEVILLE,  MI   5  08/02/2017  SU   3  11/05/2015,Released,2015-11-05,PERMANENT,8360303
1699,8365015,SF,KY Division of Mine Permits,KGS Project,KY8365015,INACT,8482.569112,243881.7625,5.598754878,MCDOWELL,RC,G & K COAL CO INC,PRESTONSBURG,  NW      09/21/1983,Released,1983-09-21,PERMANENT,8365015
1700,8365052,SF,KY Division of Mine Permits,KGS Project,KY8365052,INACT,3495.75355,210772.9701,4.838681591,HAROLD,VF,LODESTAR ENERGY INC,PRESTONSBURG,  MTS   1  05/31/2002  MT      01/22/1999  NC      10/14/199,Released,1985-03-12,PERMANENT,8365052
1701,8365057,SF,KY Division of Mine Permits,KGS Project,KY8365057,INACT,4593.126911,126077.2628,2.894335693,MCDOWELL,RC,MITCH COAL CO,PRESTONSBURG,  FR      07/08/1993  MT      10/29/1992  AM      03/04/1992,Released,1985-03-08,PERMANENT,8365057
1702,8365074,SF,KY Division of Mine Permits,KGS Project,KY8365074,INACT,22536.83117,563901.7176,12.94540215,MCDOWELL,RC,COAL-MAC INC,PRESTONSBURG,  NW      10/28/1985,Released,1985-10-28,PERMANENT,8365026
1703,8365080,SF,KY Division of Mine Permits,KGS Project,KY8365080,INACT,29409.97382,636831.8073,14.61964663,HAROLD,RC,FROG BRANCH MINERAL,PRESTONSBURG,  RV      03/05/1987  NW      08/07/1985,Released,1985-08-07,PERMANENT,8365080
1704,8365084,SF,KY Division of Mine Permits,KGS Project,KY8365084,INACT,3647.542063,128913.9613,2.95945733,MCDOWELL,RC,TURNER ELKHORN MINING COMPANY,PRESTONSBURG,  RV      09/29/1986  SU      09/06/1985,Released,1985-09-06,PERMANENT,2365069
1705,8365113,SF,KY Division of Mine Permits,KGS Project,KY8365113,INACT,2936.5591,140090.8153,3.216042593,MCDOWELL,RC,WILGAR LAND COMPANY,PRESTONSBURG,  MI      12/23/1991  MT      10/29/1991  MI      09/28/1989,Released,1987-08-14,PERMANENT,2365111
1706,8365161,SF,KY Division of Mine Permits,KGS Project,KY8365161,INACT,17898.40336,375509.893,8.620520959,HAROLD,RC,MAPLE RIDGE MINING CORPORATION,PRESTONSBURG,  NW      04/20/1988,Released,1988-04-20,PERMANENT,8365161
1707,8365223,SF,KY Division of Mine Permits,KGS Project,KY8365223,INACT,8489.688372,279105.4641,6.407379801,HAROLD,RC,MAPLE RIDGE MINING CORPORATION,PRESTONSBURG,  MT      02/08/1993  MA      08/27/1990  NW      01/17/1990,Released,1990-01-17,PERMANENT,8365223
1708,8365598,SF,KY Division of Mine Permits,KYDMP,KY8365598,INACT,5523.224118,162489.1926,3.730238582,MCDOWELL,RC,LAUREL MOUNTAIN RESOURCES LLC,PRESTONSBURG,  SU   7  09/14/2011,Released,2011-09-14,PERMANENT,2365055
1709,8367003,SF,KY Division of Mine Permits,KGS Project,KY8367003,INACT,29620.42499,588493.6667,13.50995562,HYDEN EAST,RC,COSTAIN COAL INC,PRESTONSBURG,  NC      02/09/1993  MT      10/25/1991  AM      06/21/1990,Released,1989-03-10,PERMANENT,8367003
1710,8368008,SF,KY Division of Mine Permits,KGS Project,KY8368008,INACT,9114.45387,276741.3093,6.353106275,LANCER,RC,BLUE CAT SAND COMPANY INC,PRESTONSBURG,  MT   3  01/25/2000  RN      12/03/1996  MT      03/02/1995,Released,1987-01-08,PERMANENT,8368008
1711,8605391,SF,KY Division of Mine Permits,KYDMP,KY8605391,INACT,90131.81881,4216708.137,96.80229882,HANDSHOE,RC,REVELATION ENERGY LLC,HAZARD,  MT   3  04/30/2018  RN   1  11/18/2016  MT   2  09/15/2015,Released,2015-07-30,PERMANENT,8605323
1712,8805064,SF,KY Division of Mine Permits,KGS Project,KY8805064,INACT,20482.4228,3467831.5,79.61045684,LANCER,RC,KTK MINING & CONSTRUCTION CO,PRESTONSBURG,  MI      11/12/1996  MI      03/04/1991  SU      04/24/1989,Released,1989-04-24,PERMANENT,8805037
1713,8985046,SF,KY Division of Mine Permits,KGS Project,KY8985046,INACT,16518.26022,473612.7861,10.87265349,PIKEVILLE,RC,KINNEY BRANCH COAL COMPANY INC,PIKEVILLE,  MA      01/28/1997  MT      01/07/1997  RN      08/08/1994,Released,1984-07-25,PERMANENT,8985046
1714,0360033,SF,KY Division of Mine Permits,KGS Project,KY0360033,INACT,18352.69928,360317.8033,8.271758569,THOMAS,RC,3 M DEVELOPMENT CO,PRESTONSBURG,  RV      05/21/1987  NW      05/19/1980,Released,1980-05-19,INTERIM,0360033
1715,0360074,SF,KY Division of Mine Permits,KGS Project,KY0360074,INACT,65750.0563,1778194.052,40.82171837,THOMAS,RC,3 M DEVELOPMENT CO,PRESTONSBURG,  MA      10/02/1987  RV      09/27/1983  RV      03/25/1983,Released,1981-11-02,INTERIM,0360074
1716,0365006,SF,KY Division of Mine Permits,KGS Project,KY0365006,INACT,36388.88737,719092.3934,16.50808984,THOMAS,RC,CLINE BRANCH COAL CO,PRESTONSBURG,  NW      01/09/1979,Released,1979-01-09,INTERIM,0365006
1717,0980111,SF,KY Division of Mine Permits,KGS Project,KY0980111,INACT,54707.06597,5366061.063,123.1878114,BROAD BOTTOM,FF,PUMA COAL CO INC,PIKEVILLE,  RV      02/26/1986  AM      08/26/1982  AM      04/05/1982,Released,1981-02-18,INTERIM,0980111
1718,0980252,SF,KY Division of Mine Permits,KGS Project,KY0980252,INACT,37313.40117,3717559.394,85.34342044,VARNEY,RC,BLUEBIRD COLLIERIES INC,PIKEVILLE,  RV      03/21/1983  NW      07/19/1982,Released,1982-07-19,INTERIM,0980252
1719,0985073,SF,KY Division of Mine Permits,KGS Project,KY0985073,INACT,24339.20478,545175.7831,12.51551384,MILLARD,RC,KIMPER ENERGY & DEV INC,PIKEVILLE,  NW      09/25/1979,Released,1979-09-25,INTERIM,0985073
1720,2800038,SF,KY Division of Mine Permits,KGS Project,KY2800038,INACT,62691.82906,3130815.522,71.87363457,LANCER,RC,WESTERN COAL CORP,PRESTONSBURG,  SU      07/31/1979,Released,1979-07-31,INTERIM,2800038
1721,2800064,SF,KY Division of Mine Permits,KGS Project,KY2800064,INACT,65515.16223,3764201.315,86.41417161,THOMAS,RC,ISLAND CREEK COAL COMPANY,PRESTONSBURG,  RV      09/25/1980  RN      01/08/1974,Released,1974-01-08,INTERIM,2800064
1722,291373X,SF,KY Division of Mine Permits,KGS Project,KY291373X,INACT,20395.69193,935857.5922,21.48433407,THOMAS,RC,BLUEBIRD COLLIERIES INC,PIKEVILLE,  NW      07/06/1973,Released,1973-07-06,PRE LAW,291373X
1723,2985365,SF,KY Division of Mine Permits,KGS Project,KY2985365,INACT,29806.31782,586271.0066,13.45893036,THOMAS,RC,HUNT BRANCH COAL COMPANY INC,PIKEVILLE,  NW      07/19/1979,Released,1979-07-19,INTERIM,2985365
1724,441475X,SF,KY Division of Mine Permits,KGS Project,KY441475X,INACT,17590.6154,519621.6248,11.92887109,SAINT CHARLES,RC,COAL PRODUCERS ASSOC INC,MADISONVILLE,  NW      02/05/1976,Released,1976-02-05,PRE LAW,441475X
1725,4980252,SF,KY Division of Mine Permits,KGS Project,KY4980252,INACT,46233.17887,3845751.893,88.28631527,THOMAS,RC,BLUEBIRD COLLIERIES INC,PIKEVILLE,  RV      11/09/1984  NW      05/23/1984,Released,1984-05-23,PERMANENT,0980252
1726,501176X,SF,KY Division of Mine Permits,KGS Project,KY501176X,INACT,28628.86377,938156.6865,21.53711402,ADAMS,RC,CLAIR BROS INC,PRESTONSBURG,  NW      10/19/1976,Released,1976-10-19,PRE LAW,501176X
1727,714477X,SF,KY Division of Mine Permits,KGS Project,KY714477X,INACT,56650.45071,1116689.204,25.63565666,THOMAS,RC,BLUEBIRD COLLIERIES INC,PIKEVILLE,  NW      05/02/1978,Released,1978-05-02,PRE LAW,714477X
1728,8320068,SF,KY Division of Mine Permits,KYDMP,KY8320068,INACT,56111.54901,9306471.072,213.647178,ISONVILLE,RC,D & J COAL COMPANY LLC,HAZARD,  FR   5  09/02/2020  MT   4  01/04/2019  MA   3  02/08/2018,Released,2015-05-13,PERMANENT,8320058
1729,8365198,SF,KY Division of Mine Permits,KGS Project,KY8365198,INACT,14895.37019,307675.3358,7.063253806,THOMAS,FF,COAL BANK RESOURCES,PRESTONSBURG,  MT      01/04/1993  MI      04/10/1990  SU      07/14/1989,Released,1989-07-14,PERMANENT,0365212
1730,8800172,SF,KY Division of Mine Permits,KYDMP,KY8800172,INACT,147006.0701,31488271.11,722.8712376,VARNEY,RC,LCC KENTUCKY LLC,PRESTONSBURG,  MI   5  04/01/2011  MA   4  12/21/2009  MT   2  08/15/2007,Released,2006-09-28,PERMANENT,8800139
1731,8805086,SF,KY Division of Mine Permits,KGS Project,KY8805086,INACT,10446.27949,407742.0616,9.360469734,INEZ,RC,RAVEN MINING CO,PRESTONSBURG,  MT      03/09/1998  MA      09/19/1997  RN      03/27/1995,Released,1990-08-21,PERMANENT,8805078
1732,8805152,SF,KY Division of Mine Permits,KGS Project,KY8805152,INACT,50621.63452,951406.4686,21.84128716,THOMAS,RC,CZAR COAL CORPORATION,PRESTONSBURG,  NW      04/09/1999,Released,1999-04-09,PERMANENT,8805152
1733,8980220,SF,KY Division of Mine Permits,KGS Project,KY8980220,INACT,43649.71723,1427402.672,32.76865639,JAMBOREE,RC,JESSE BRANCH COAL CO,PIKEVILLE,  MT      08/17/1994  RN      12/09/1991  FR      11/11/1991,Released,1987-01-21,PERMANENT,8980220
1734,8980744,SF,KY Division of Mine Permits,KGS Project,KY8980744,INACT,73618.0849,11453424.32,262.9344425,META,RC,LCC KENTUCKY LLC,PIKEVILLE,  SU   2  05/04/2006,Released,2006-05-04,PERMANENT,8980403
1735,8980748,SF,KY Division of Mine Permits,KYDMP,KY8980748,INACT,69349.15456,22757506.73,522.4404667,VARNEY,RC,LCC KENTUCKY LLC,PIKEVILLE,  MA  14  05/05/2008  SU   4  11/29/2006,Released,2006-11-29,PERMANENT,8980202
1736,8980760,SF,KY Division of Mine Permits,KYDMP,KY8980760,INACT,29929.16492,8431466.952,193.5598474,THOMAS,RC,LCC KENTUCKY LLC,PIKEVILLE,  MA   2  10/19/2006  SU   2  10/31/2005,Released,2005-10-31,PERMANENT,8980504
1737,8980924,SF,KY Division of Mine Permits,KYDMP,KY8980924,INACT,98665.04143,22301956.04,511.9824618,THOMAS,RC,REVELATION ENERGY LLC,PIKEVILLE,  SU   3  09/25/2012,Released,2012-09-25,PERMANENT,8980476
1738,8985002,SF,KY Division of Mine Permits,KGS Project,KY8985002,INACT,13807.24745,574807.3584,13.19576121,BELFRY,RC,JOHNS CREEK ELKHORN COAL CORP,PIKEVILLE,  NW      08/17/1984,Released,1984-08-17,PERMANENT,8985002
1739,8985798,SF,KY Division of Mine Permits,KGS Project,KY8985798,INACT,77224.8499,6200951.014,142.3542473,MATEWAN,RC,PHELPS COAL & LAND COMPANY INC,PIKEVILLE,  MI   7  01/09/2008  MA   6  12/29/1999  MI      04/14/1998,Released,1994-05-31,PERMANENT,2985396
1740,8987101,SF,KY Division of Mine Permits,KYDMP,KY8987101,INACT,59399.62942,6445958.913,147.9788548,VARNEY,RC,REVELATION ENERGY LLC,PIKEVILLE,  MT   3  10/12/2012  SU   3  09/07/2012,Released,2012-09-07,PERMANENT,8987038
1741,0580092,SF,KY Division of Mine Permits,KGS Project,KY0580092,INACT,52212.10463,3945274.092,90.57103057,LANCER,RC,TRIPLE W FUELS,PRESTONSBURG,  RV      08/01/1983  NW      07/16/1982,Released,1982-07-16,INTERIM,0580092
1742,0640061,SF,KY Division of Mine Permits,KGS Project,KY0640061,INACT,279277.4169,11689874.28,268.3625869,RICHARDSON,RC,TEBCO INC,PRESTONSBURG,  RV      08/07/1986  RV      12/21/1982  NW      10/06/1980,Released,1980-10-06,INTERIM,0640061
1743,0640078,SF,KY Division of Mine Permits,KGS Project,KY0640078,INACT,57189.48944,3536753.572,81.1926899,RICHARDSON,RC,TEBCO INC,PRESTONSBURG,  RV      05/27/1986  RV      04/15/1982  NW      01/14/1982,Released,1982-01-14,INTERIM,0640078
1744,0640088,SF,KY Division of Mine Permits,KGS Project,KY0640088,INACT,33893.1983,1821046.517,41.80547559,RICHARDSON,RC,H GROUP INC,PRESTONSBURG,  RV      06/22/1984  RV      01/07/1983  AM      07/02/1982,Released,1982-03-18,INTERIM,0640088
1745,0640101,SF,KY Division of Mine Permits,KGS Project,KY0640101,INACT,50796.06148,3515860.52,80.71305141,RICHARDSON,RC,LOCKWORTH INC,PRESTONSBURG,  NW      07/01/1982,Released,1982-07-01,INTERIM,0640101
1746,0640123,SF,KY Division of Mine Permits,KGS Project,KY0640123,INACT,37756.79056,2934006.967,67.35553184,RICHARDSON,RC,TEBCO INC,PRESTONSBURG,  NW      07/14/1982,Released,1982-07-14,INTERIM,0640123
1747,0770137,SF,KY Division of Mine Permits,KGS Project,KY0770137,INACT,49709.61609,5532197.204,127.0017724,TIPTOP,RC,MEATSKIN COAL COMPANY INC,PRESTONSBURG,  NW      07/16/1982,Released,1982-07-16,INTERIM,0770137
1748,0800037,SF,KY Division of Mine Permits,KGS Project,KY0800037,INACT,110060.9708,16023793.46,367.8556809,OFFUTT,RC,AGIPCOAL USA INC,PRESTONSBURG,  NC      06/23/1989  MA      01/20/1989  SU      09/09/1988,Released,1979-09-14,INTERIM,0800037
1749,0800066,SF,KY Division of Mine Permits,KGS Project,KY0800066,INACT,50517.11696,20091268.64,461.2320625,OFFUTT,RC,SAARCAR COAL INC,PRESTONSBURG,  RV      05/18/1987  RV      09/12/1985  AM      07/13/1982,Released,1981-11-30,INTERIM,0800066
1750,0800113,SF,KY Division of Mine Permits,KGS Project,KY0800113,INACT,43429.03083,3587138.244,82.3493628,OFFUTT,RC,P & D COAL COMPANY,PRESTONSBURG,  RV      01/03/1984  RV      01/27/1983  NW      07/16/1982,Released,1982-07-16,INTERIM,0800113
